SDSS_NAME,RA,DEC,CLASS,SUBCLASS,logR1,logR_ratio,BAL_PROB
161222.31+545222.0,243.0930205,54.87275283,core,u,1.246609703606579,,1.0
111232.48+100159.1,168.1352834,10.03315857,core,u,1.830237815823395,,0.9
094008.25+221414.2,145.0342996,22.23725862,core,u,1.7485645055815369,,-1.0
010559.17+060059.3,16.49645388,6.016491659,triple,c,2.6672250778292166,0.4962080230342739,-1.0
154617.77+500824.4,236.574165,50.14013524,core,r,1.965057931493007,,-1.0
131609.51+162327.9,199.03965269999998,16.39109651,core,u,2.582500440347353,,0.0
131814.28+180714.8,199.5595394,18.12078557,core,u,2.787237874728588,,0.0
214419.86+002055.7,326.082814,0.34885556700000003,double,c,2.101477546848821,-0.27103587681047087,-1.0
005026.79+003157.1,12.61159169,0.532558334,core,u,2.4144366862397604,,-1.0
075758.47+294600.3,119.4936404,29.76674646,core,u,2.2479899529431164,,1.0
152553.66+101824.0,231.47350269999998,10.30659153,core,u,1.6948021150230317,,0.0
132910.20+203615.2,202.29236640000002,20.60379668,core,r,1.4347053623125476,,-1.0
015329.34+005047.2,28.37225064,0.846408354,core,u,2.244532606970856,,0.0
100553.57+072832.5,151.4732282,7.475647169,core,u,2.4249812238039,,0.0
113505.01+421831.3,173.77083149999999,42.30865742,double,c,1.503550505188073,-0.04077954457103414,-1.0
104959.00+294919.5,162.4959104,29.82208465,core,u,1.1562653694696892,,0.0
084940.26+170324.0,132.4178063,17.05670015,core,u,2.068695762085734,,-1.0
145815.22+003908.7,224.5634549,0.65247223,core,u,1.9082227432808083,,0.9
101853.02+422209.4,154.7208602,42.36929584,triple,c,1.4805550538477137,-0.25616976462277996,-1.0
121423.01+024252.8,183.59604860000002,2.714697319,core,u,1.6004594562296404,,0.0
132308.37+092524.7,200.78490269999998,9.423602606000001,core,r,1.5164477921705726,,0.0
235844.36+121012.9,359.6848458,12.17024963,core,u,2.525685789655802,,-1.0
121529.35-033659.9,183.87232980000002,-3.616558272,core,u,1.3078962762008373,,0.0
152751.34+402823.8,231.9640605,40.47331046,core,r,2.2636535615126423,,-1.0
101000.05+001822.7,152.4999422,0.306374992,core,r,1.3103430908901572,,-1.0
093052.25+341930.8,142.7176906,34.32519764,core,u,2.5516880492893588,,0.9
090601.72+132437.8,136.5072045,13.410535999999999,core,u,1.5306176837436338,,-1.0
073633.79+294915.4,114.1406777,29.82137773,core,r,2.4070118671381318,,0.0
110748.06+150210.5,166.95027290000002,15.03627555,core,u,2.0015218506502324,,-1.0
100149.59+105205.1,150.45669109999997,10.8680587,core,u,1.4950339324431554,,-1.0
084053.26+441647.1,130.2217503,44.28027348,double,c,2.8807131476654604,,0.0
212441.14+011241.1,321.17150150000003,1.211513875,core,u,2.7453834954373093,,0.0
102921.82+051938.7,157.3409071,5.3275748730000005,core,u,3.192212927580735,,-1.0
224758.68+031042.4,341.99454219999996,3.178411028,core,u,4.1697345854983165,,0.9
143623.86+421041.3,219.0991124,42.17846035,triple,l,2.1994286885711163,0.5820097212765794,-1.0
233112.37+090216.7,352.801533,9.038083678,core,u,1.187319832269388,,-1.0
151514.31+230523.4,228.809606,23.08982161,double,l,1.210294275098694,-0.3639898050562306,-1.0
112325.94-031548.6,170.858111,-3.26350558,core,u,1.2144443618621057,,0.0
082031.12+584301.7,125.1298169,58.71711456,core,u,1.6570178433826297,,0.0
142843.75+291904.9,217.1824383,29.31852896,core,u,3.1460898553202936,,-1.0
150627.48+514255.0,226.6148476,51.71539543,double,c,1.9964252412376935,-0.15814756374898664,-1.0
115917.31+283814.4,179.8221469,28.63745835,core,u,0.7259483443860631,,-1.0
103736.43+543020.7,159.4017391,54.50571554,core,u,2.748982696950847,,0.0
160048.42+453758.9,240.2017878,45.63299586,core,u,1.7437644727442034,,0.0
013525.47+084130.0,23.85615859,8.69164453,core,u,1.6636669420630028,,-1.0
161217.14+450018.8,243.07145079999998,45.0052605,core,u,1.6655673705062015,,-1.0
023313.81-001215.4,38.30756334,-0.20423611600000002,triple,l,1.5083581752506998,-1.1061263705662674,-1.0
165647.22+345127.7,254.1965653,34.85774749,core,u,1.2139569462660458,,0.9
014224.46+032625.1,25.60199592,3.440266607,core,r,2.693877961266523,,-1.0
142545.24+135558.4,216.43837119999998,13.93266639,core,u,1.5548556800267959,,0.0
144201.49+212040.6,220.506227,21.34460753,core,u,0.9193699624038316,,0.9
110421.85+022728.4,166.091158,2.4578915980000002,core,r,2.460923931103416,,-1.0
120927.22+224259.0,182.36344530000002,22.71642712,double,l,1.0632263032399565,-0.3212652560009541,-1.0
082352.90+203700.7,125.9703946,20.61698407,core,u,3.253647976622543,,-1.0
022234.49+020004.9,35.64368369,2.00145823,core,u,1.1322036102886286,,0.0
094549.85+545716.6,146.45790219999998,54.95461265,core,u,1.5939464555950722,,0.9
143518.55+433713.0,218.82683369999998,43.62062064,core,r,0.8458736689879699,,-1.0
133913.92+231217.0,204.8080753,23.20477711,core,u,1.2964351660541893,,0.0
141506.21+365609.5,213.7759088,36.9360716,core,u,2.5976967098010793,,0.9
083814.32+221914.9,129.5594951,22.32090282,core,u,2.741815009496315,,0.0
003625.13+014515.0,9.10474547,1.754191615,core,u,2.336056867326538,,0.0
161216.75+470253.6,243.06979790000003,47.04826229,core,u,2.669291685527388,,0.0
115917.87+441216.3,179.8241959,44.20471793,core,r,3.016835333836157,,-1.0
155539.00+233014.8,238.91215240000002,23.50444483,jet,,2.509760117717714,,0.0
101615.05+385027.6,154.0625392,38.84110698,core,r,1.7411843644875205,,-1.0
114544.19+220907.9,176.4341681,22.15228594,core,r,2.4778956962304264,,0.9
214242.37-000825.6,325.6765611,-0.14043055699999998,core,u,1.2989958719667114,,-1.0
075107.08+135522.2,117.7794952,13.92288642,core,u,1.946056195927808,,0.0
122836.87+101841.9,187.1532248,10.31158013,core,r,3.2288578862849007,,0.0
160325.06+561856.8,240.8544123,56.31583861,core,u,1.7732786129814115,,0.0
140658.48+251614.1,211.743668,25.27061051,core,u,2.842628081730743,,-1.0
004332.71+002459.8,10.88629189,0.41663612299999997,core,u,2.8339549480909896,,-1.0
103351.43+605107.3,158.4642,60.85208826,core,u,3.136064244457522,,-1.0
103151.46+352909.8,157.9643941,35.48602927,core,u,2.2019391805066593,,0.0
025709.91-011528.2,44.29128716,-1.25778051,core,u,2.206938122149663,,-1.0
151038.43+191926.5,227.66015339999998,19.32396949,core,u,1.4940077360432809,,-1.0
133146.41+121948.2,202.943502,12.33003849,core,u,1.449209999680771,,-1.0
074323.10+332913.7,115.8461965,33.48711635,core,u,2.3304395431447986,,0.0
073945.69+262731.8,114.94045870000001,26.45877827,core,u,1.790851588269588,,-1.0
125414.27+024117.5,193.559628,2.688191703,double,c,1.3179209783057528,-0.11081717626717559,0.0
012222.85+074933.9,20.59501647,7.8259496429999995,core,u,2.446037689609466,,0.9
105054.46+461723.3,162.7269211,46.28985516,core,u,2.9220768847913745,,0.0
210202.85+010918.3,315.5119317,1.155111134,core,r,2.149222221826007,,-1.0
114433.07+394322.9,176.13761499999998,39.7231098,jet,,3.062608648040812,,-1.0
121538.38+125211.2,183.90999140000002,12.8698087,core,u,1.5243041958758,,0.0
012217.46-005615.6,20.572738100000002,-0.9377111220000001,core,u,3.507264210516708,,-1.0
130541.73+424257.5,196.4238679,42.71599282,core,u,1.3334112932692577,,0.0
095122.90+223059.1,147.84531850000002,22.51637771,core,u,1.7284312090732823,,0.0
103740.82+544039.1,159.4199484,54.67756993,core,u,2.7685036747816296,,0.9
080328.27+481224.1,120.86787450000001,48.206781899999996,core,u,1.9819170514488615,,0.0
134159.91+370710.1,205.4996457,37.11949974,core,u,1.183022732601853,,-1.0
123704.75+173040.4,189.2698458,17.51126461,core,u,1.9704764937325516,,-1.0
002733.76+083431.9,6.890624817999999,8.575505701,core,u,2.024143108781975,,0.0
151921.65+004442.1,229.8402542,0.745083352,core,u,1.9166735178729597,,0.9
140700.40+282714.6,211.7516456,28.45410534,core,u,2.2065874173070372,,-1.0
123133.70+002914.2,187.8904891,0.487402779,core,u,1.0294668307189965,,0.0
145710.80+221844.8,224.29506949999998,22.31248291,core,u,1.1728349171034935,,0.0
135116.06+221110.6,207.81691030000002,22.18610562,core,r,2.6394544451302693,,0.0
210219.94+004026.9,315.5830818,0.674233319,core,u,1.7524055865737964,,-1.0
074825.40+505840.5,117.10598390000001,50.97791259,core,r,2.090176420817973,,0.0
153458.41+575625.6,233.74336580000002,57.94050839,core,u,1.5419601351461183,,-1.0
154516.07+504253.3,236.31687180000003,50.71480687,core,u,2.945970714156931,,0.0
155719.39+511654.7,239.3307474,51.28185601,core,u,2.276951512702716,,0.9
090853.05+304738.5,137.2210959,30.79402057,core,u,2.4068638482245546,,0.0
160355.92+573054.4,240.9831068,57.51522666,core,u,2.382199787035147,,0.9
163139.59+331705.4,247.91503160000002,33.2848642,core,u,2.360862560129692,,-1.0
011858.70+020102.3,19.74447009,2.0172500540000002,core,r,2.087538631923114,,0.0
124758.94+565905.3,191.9956103,56.98470879,core,u,2.209006193283544,,0.0
110845.97+371928.2,167.1917337,37.32451812,core,r,1.4808480056028273,,-1.0
104833.69+600845.6,162.1404264,60.14606527,core,u,3.410933513320475,,0.9
155032.14+565109.7,237.6341284,56.85273588,core,u,1.9262591390752104,,0.9
004348.54-065712.2,10.95230396,-6.953486037,core,u,2.0722423464769206,,-1.0
151053.63+574055.1,227.72419330000002,57.68189011,core,u,1.2837972290530104,,-1.0
005306.66+050624.1,13.27779981,5.1067582730000005,core,u,1.947132363261132,,0.9
085417.34+292314.4,133.5723405,29.38744215,triple,l,1.2346286827498232,-0.840291181821424,-1.0
163043.54+381923.6,247.681323,38.32321472,core,u,1.7650212135210452,,0.0
111248.36+471201.1,168.2015636,47.20026815,core,u,1.7382798299384574,,0.0
083150.21+274537.5,127.95922279999999,27.76039376,core,u,1.730740775711597,,-1.0
132808.97+334435.3,202.0373271,33.74318356,core,u,2.5740875169936217,,0.0
155037.27-001344.1,237.65534300000002,-0.22876944899999999,double,c,1.1140644389789032,,-1.0
142522.79+394337.9,216.3450981,39.72730353,core,u,1.9967248506703557,,0.0
161321.09+520311.2,243.3379374,52.05318585,triple,c,2.05576475553015,-0.5862093381611783,0.9
075000.32+182311.3,117.5013289,18.38656701,core,u,3.044491506877395,,-1.0
150233.49+172730.2,225.63942830000002,17.45848944,core,u,2.655631318169526,,0.0
012221.68+031549.4,20.59019606,3.263838979,core,u,0.9599845816497918,,-1.0
141525.07+333523.6,213.854456,33.58986972,core,u,1.7918362887076882,,-1.0
105528.80+312411.2,163.8700352,31.40323588,core,u,0.8596743681203677,,-1.0
133227.95+213508.4,203.1161419,21.58546903,triple,l,1.9501516593155004,-0.4034377969289207,0.9
211544.15+054123.9,318.9339555,5.689911286,core,u,2.9116053385685063,,0.9
083423.57+122453.7,128.59791380000001,12.41527754,double,c,2.035349510820086,-0.568177768394994,0.0
083949.02+361436.5,129.95441670000002,36.24344943,core,u,2.5071501078577767,,-1.0
080929.62+181604.5,122.37349409999999,18.26791638,core,u,0.3708466904224906,,-1.0
102312.83+223208.7,155.80344519999997,22.53584717,core,u,1.292853687174167,,0.9
005048.73-023417.0,12.70301634,-2.571488956,core,u,1.6829544778651708,,-1.0
144454.83+013644.6,221.2284238,1.612472233,core,u,2.0662098863091574,,-1.0
111736.55+071750.7,169.40225619999998,7.297455218,core,r,1.6245924209725189,,0.0
171006.62+234917.5,257.5275803,23.8215893,core,u,1.0933569965768015,,0.0
222204.13+002631.9,335.5173133,0.442083327,core,r,1.8769713014495748,,-1.0
110736.93+631506.4,166.9040735,63.25167715,core,u,1.7029632351399189,,0.0
100357.10+441453.0,150.9878886,44.24805207,core,r,1.7010408928677478,,0.9
012223.01+081544.1,20.59584975,8.262283471,core,u,1.6935244697528673,,0.0
105024.16+443721.7,162.6008084,44.622746,core,u,1.8495929209671016,,0.0
232405.47+060453.6,351.02268369999996,6.081555614,core,u,1.9557004102050173,,0.0
143809.53+442736.4,219.53970049999998,44.46012944,core,u,2.570986486612152,,0.0
122728.77+135630.6,186.8699085,13.94184958,core,u,2.312094935996676,,0.0
001611.08-001512.4,4.046175036,-0.253458342,core,u,3.82045329785164,,0.0
092452.53+332034.3,141.21895590000003,33.34288324,core,r,2.1075442855754933,,-1.0
214256.78+045004.4,325.7365848,4.834441619,core,u,1.6834911662883498,,-1.0
113138.53+293236.0,172.9106102,29.54328999,core,u,1.8076601181552987,,0.0
092820.80+632000.6,142.08596640000002,63.33355063,jet,,1.7671532027933736,,-1.0
161734.34+371155.0,244.3930787,37.19857626,core,u,2.7580388261715627,,0.0
235901.83-042645.0,359.75764580000003,-4.445791475,core,u,1.7815648097514925,,-1.0
135817.59+575204.5,209.5733344,57.86790348,triple,l,0.8819364131921403,-1.57988821729493,-1.0
124724.15-023216.1,191.85076940000002,-2.537708334,core,r,2.1648955139230424,,0.9
105738.65+325357.9,164.41108180000003,32.89943663,triple,l,1.556887586331854,-0.5753153884297451,0.0
091926.21+094421.7,139.85927009999997,9.73939128,core,u,1.0896279004802525,,-1.0
141612.83+114520.9,214.05356969999997,11.75585266,core,u,1.9186335526413798,,0.0
114112.15+605316.2,175.3003431,60.88792626,triple,l,1.637694263273077,-0.4782352911369139,-1.0
134809.34+063258.2,207.0387332,6.549666471,core,r,2.307005018487665,,0.0
083609.98+593622.5,129.041958,59.60637787,core,u,2.9319341338436278,,-1.0
142844.30+490421.7,217.18456940000002,49.07274402,core,u,2.7708604757481323,,-1.0
163355.47+254126.4,248.48117230000003,25.69067569,core,u,2.8183141697647387,,0.0
130833.18+433643.0,197.1383057,43.61191898,core,r,2.257072308786664,,-1.0
015220.81+044237.9,28.08668385,4.710563758,core,u,2.6403172265576966,,-1.0
084624.31+354606.1,131.6012436,35.76839953,core,u,2.7152374472344376,,0.0
133147.95+222745.2,202.9497858,22.46270609,core,r,1.2452810272629335,,-1.0
073347.64+290040.3,113.44848590000002,29.01120118,core,u,2.5953008530560107,,0.0
164242.90+375345.5,250.6787857,37.89614348,triple,l,1.382110460695246,-1.0017120174553178,-1.0
123316.10+342900.3,188.3170207,34.4833814,core,u,1.1252193044750882,,-1.0
084951.28+233752.7,132.46360959999998,23.6314078,core,r,3.4841402317106827,,-1.0
075001.55+442845.1,117.50645149999998,44.47913444,core,r,1.3423782948884635,,-1.0
134401.39+364723.5,206.0059129,36.78990213,core,u,2.4371514645653947,,0.0
122055.67+220241.3,185.2319062,22.04483853,core,u,1.952209773821815,,-1.0
080932.14+223239.5,122.3839169,22.54425854,core,u,2.2138553307808206,,-1.0
135905.74+554429.3,209.77395069999997,55.74148117,core,u,3.164185188548778,,-1.0
172144.35+345046.8,260.4346044,34.84644352,core,u,2.9516843431739037,,0.0
100531.25+403414.8,151.38024199999998,40.57087629,core,r,1.9475691929533585,,0.9
120008.49+091903.9,180.0353481,9.317677471,core,u,1.8959858387167172,,0.0
152720.03+543233.8,231.8335356,54.54271809,core,u,1.555952531723922,,0.0
132527.12+074925.4,201.3631055,7.823717024,core,u,1.5184254530558774,,-1.0
124357.86+193350.8,190.9911217,19.56408821,triple,c,1.9189424885914237,0.25086702927417986,0.0
085132.75+355525.5,132.8864939,35.92367364,core,u,2.072269055391075,,0.9
151133.39+192243.9,227.88906040000003,19.37891324,core,u,2.6608489773646213,,-1.0
124256.30+185837.8,190.7345389,18.97723665,core,u,1.879871739615058,,-1.0
151114.17+361500.4,227.8090242,36.25017717,core,u,2.088752417219608,,-1.0
093037.46+523327.2,142.6558638,52.55758166,core,r,2.2374054365507594,,-1.0
135947.66+182445.3,209.9486943,18.41266346,core,u,1.5779683377956033,,0.0
073952.54+442348.1,114.96885870000001,44.39665991,core,u,3.192008142787165,,-1.0
170355.27+325116.5,255.98016,32.85511553,core,u,1.6748165762618032,,-1.0
092748.39+515553.9,141.95137069999998,51.93163239,core,u,1.9178550496973032,,0.0
125219.27+034352.3,193.0803673,3.731174822,core,u,1.4538066969767456,,-1.0
213746.46+043735.2,324.4436744,4.626522123,core,u,2.1582923328627275,,0.0
080810.80+090803.6,122.04505759999999,9.134355194,core,u,1.4543203435656082,,0.0
121539.66+090607.4,183.9152916,9.102077428,core,u,1.9052603063679985,,0.0
022113.14+010102.9,35.30482093,1.017591678,core,u,1.975059117176872,,-1.0
101018.18+000351.3,152.5757436,0.064283333,core,u,0.9675915044200921,,-1.0
145308.00+221707.7,223.2833272,22.28544219,triple,l,1.892167849971828,-0.46906573379759986,-1.0
095930.70+264550.1,149.87792819999999,26.76389136,core,u,2.7770026209022216,,0.0
112851.69+232617.3,172.2154062,23.43812199,core,u,2.471814066025094,,0.0
022251.76-050712.5,35.71573194,-5.120177887,core,u,1.3500510831088692,,0.0
100156.35+151131.2,150.4848178,15.19193898,core,u,1.205289348672089,,-1.0
010717.95-024155.9,16.82490402,-2.6989584289999997,core,u,1.847659345069231,,-1.0
171331.47+392332.9,258.38137439999997,39.39256621,core,u,1.787462846386441,,-1.0
130942.15-022652.3,197.425679,-2.447886011,double,c,1.7493027879386602,-0.2785177641711076,0.0
111003.95+451136.2,167.51645459999997,45.19341513,core,u,2.63873700229302,,-1.0
103016.67+285138.6,157.56952719999998,28.86108387,core,r,3.0044808261784537,,0.9
090604.03+011114.1,136.51668480000004,1.18761387,core,r,1.5853913802247646,,-1.0
144458.17+182415.9,221.2421798,18.40457139,core,r,1.985917944914442,,-1.0
075031.08+275936.5,117.6294632,27.99359178,core,u,1.6923413637488054,,0.0
085749.58+325427.3,134.45644019999997,32.907598699999994,core,r,2.7631290870433585,,0.0
091951.29+005854.9,139.963731,0.981952818,core,u,1.243165288764884,,0.9
210251.58+002657.4,315.7149693,0.449352756,core,u,1.8535260576873256,,-1.0
021808.60-040147.7,34.53571773,-4.030205627,core,u,1.5154881550130228,,1.0
135907.00+470008.8,209.77907340000002,47.00249319,core,r,2.2273124740172205,,-1.0
143917.47+393242.8,219.8229075,39.54523801,core,u,1.1415007968453863,,0.0
111817.08+465335.5,169.5713034,46.89320675,core,r,2.4525355370820066,,-1.0
125948.85+514013.4,194.953697,51.67041522,core,u,1.669125143506895,,0.0
150649.29+304225.0,226.7054296,30.70698006,double,l,1.4857166753795013,0.8139830393084064,0.0
113602.79+354459.8,174.01169130000002,35.74992046,core,u,1.9523583650501264,,0.0
083325.74+462501.9,128.3573135,46.41718013,double,c,2.2988709141181944,-0.21851253749123276,0.0
100452.60+223836.9,151.2191861,22.64360023,core,u,1.6456260703292087,,0.0
121634.84+025714.3,184.1452641,2.954177838,core,r,1.6825643387255098,,0.9
220305.57+062559.1,330.7732415,6.43309734,core,u,1.6210601012704218,,0.0
021429.29-051744.8,33.62198185,-5.295719298,core,u,2.059709569961747,,0.0
090732.76+380309.1,136.88658059999997,38.05253432,core,u,2.418417785718776,,0.9
102310.56+475145.4,155.79397849999998,47.86293651,core,u,3.2892843701863064,,-1.0
132922.21+052014.3,202.3425,5.337277584,core,u,2.7271360697327918,,0.0
151138.49+573349.9,227.9103159,57.56396006,core,u,3.0484042961124205,,-1.0
124019.20+562902.4,190.0799472,56.48403202,core,u,2.1127778310444114,,0.0
085958.09+140434.1,134.99203630000002,14.07619172,core,u,2.1646697420422427,,0.0
210637.51+063928.3,316.65619669999995,6.6578553860000005,core,u,0.7464960496339345,,-1.0
215934.45-091022.1,329.89354039999995,-9.172825381000001,double,c,1.8731563072472013,-0.23506878995216957,-1.0
084423.07+523920.3,131.0962604,52.65559488,core,r,2.475088756062887,,0.9
161217.97+073145.4,243.07485219999998,7.529319649,core,u,0.6830480041451779,,-1.0
142158.21+445847.5,215.4925129,44.97986244,double,l,1.7060380011842056,0.025560409337045505,0.0
114617.08+205527.6,176.5712227,20.92434429,core,u,1.7350879933664032,,0.0
085653.19+292032.5,134.221591,29.34236632,core,r,2.0121408025166394,,0.0
131545.77+104015.3,198.9407379,10.6709753,core,r,1.8923171059257995,,-1.0
